date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg,team_id,opponent_id
8/25/2022,Towson Tigers,George Washington,Away,Draw,0,0,NA,1,0,0,7,3,3,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,5,0,0,0,0,0,9,4,3,0,0,0,0,0,90:00:00,0,3,1,1,0,0,0,3,0,0,0,711,249
8/28/2022,Towson Tigers,Mount St. Mary's,Home,Win,2,0,NA,1,2,3,18,10,7,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,8,0,0,1,0,0,8,3,13,0,2,0,0,0,90:00:00,2,8,0,0,0,0,0,2,0,0,0,711,450
9/1/2022,Towson Tigers,George Mason,Home,Win,2,1,NA,1,2,2,21,5,6,0,2,0,0,0,90:00:00,1,1,0,0,0,0,0,2,0,0,1,1,1,7,2,16,0,0,0,0,0,90:00:00,2,3,0,0,0,0,0,3,0,0,0,711,248
9/4/2022,Towson Tigers,Saint Francis (PA),Home,Win,3,0,NA,1,3,4,17,6,9,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,12,0,0,1,0,0,6,3,8,0,0,0,0,0,90:00:00,3,3,0,0,0,0,0,0,0,0,0,711,600
9/8/2022,Towson Tigers,Bucknell,Home,Win,2,0,NA,1,2,1,5,5,10,0,1,0,0,0,90:00:00,0,4,1,0,0,0,0,4,1,1,1,0,0,12,4,18,0,2,0,0,0,90:00:00,2,3,0,0,0,0,0,1,0,0,0,711,83
9/13/2022,Towson Tigers,Delaware St.,Home,Win,7,0,NA,1,7,6,27,16,6,0,0,0,0,0,90:00:00,0,0,1,1,0,0,0,9,1,1,1,0,0,2,0,12,0,0,0,0,0,90:00:00,7,9,0,0,0,0,0,0,0,0,0,711,178
9/15/2022,Towson Tigers,UMBC,Away,Win,2,0,NA,1,2,1,11,4,14,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,3,1,1,1,0,0,6,2,5,1,5,0,0,0,90:00:00,2,2,0,0,0,0,0,4,0,0,0,711,391
9/22/2022,Towson Tigers,Monmouth,Home,Loss,0,1,NA,1,0,0,4,3,9,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,1,0,0,0,1,0,9,3,12,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,4,0,0,1,711,439
9/25/2022,Towson Tigers,Northeastern,Home,Draw,0,0,NA,1,0,0,18,3,8,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,6,0,0,0,0,0,11,4,8,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,5,0,0,0,711,500
9/29/2022,Towson Tigers,Drexel,Away,Win,2,1,NA,1,2,2,12,6,14,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,3,0,0,1,1,1,14,7,11,0,2,0,0,0,90:00:00,2,4,0,0,0,0,0,1,0,1,0,711,191
10/2/2022,Towson Tigers,Delaware,Away,Draw,1,1,NA,1,1,0,5,3,8,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,5,0,0,0,1,1,10,6,7,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,4,0,0,0,711,180
10/6/2022,Towson Tigers,Col. of Charleston,Away,Win,2,0,NA,1,2,2,11,5,10,0,1,0,0,0,90:00:00,0,6,1,0,0,0,0,1,0,0,1,0,0,14,6,15,0,2,0,0,0,90:00:00,2,3,0,0,0,0,0,6,0,0,0,711,1014
10/9/2022,Towson Tigers,UNCW,Away,Draw,0,0,NA,1,0,0,9,4,13,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,3,0,0,0,0,0,9,2,11,0,2,0,0,0,90:00:00,0,4,1,1,0,0,0,5,0,0,0,711,460
10/13/2022,Towson Tigers,William & Mary,Home,Win,2,1,NA,1,2,0,13,6,9,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,6,0,0,1,1,2,8,4,11,0,3,0,0,0,90:00:00,2,4,0,0,0,0,0,5,0,0,0,711,786
10/16/2022,Towson Tigers,Hampton,Home,Win,6,0,NA,1,6,8,34,23,9,0,0,0,0,0,90:00:00,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,20,0,2,0,0,0,90:00:00,6,17,0,0,0,0,0,1,0,0,0,711,270
10/23/2022,Towson Tigers,Elon,Home,Draw,0,0,NA,1,0,0,19,6,7,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,7,0,0,0,0,0,5,1,5,0,1,0,0,0,90:00:00,0,6,1,1,0,0,0,1,0,0,0,711,1068
10/27/2022,Towson Tigers,"Elon West Long Branch, NJ",Away,Win,2,1,NA,1,2,1,13,5,8,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,4,0,0,1,1,1,10,3,11,0,1,0,0,0,90:00:00,2,3,0,0,0,0,0,2,0,0,0,711,1068
10/30/2022,Towson Tigers,"Hofstra West Long Branch, NJ",Away,Loss,0,2,NA,1,0,0,6,2,11,0,1,0,0,0,90:00:00,2,2,0,0,0,0,0,0,0,0,0,2,1,8,4,18,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,7,1,1,1,711,283
8/18/2022,Troy Trojans,Texas Tech,Away,Loss,0,2,NA,1,0,0,2,0,6,0,0,0,0,0,90:00:00,2,6,0,0,0,0,0,1,0,0,0,2,2,17,8,6,0,0,0,0,0,90:00:00,0,0,1,0,0,0,0,7,0,0,1,716,700
8/22/2022,Troy Trojans,Alabama A&M,Away,Loss,0,1,NA,1,0,0,18,8,10,1,0,0,0,0,90:00:00,1,6,0,0,0,0,0,3,0,0,0,1,0,16,7,12,0,0,0,0,0,90:00:00,0,8,1,0,0,0,0,2,0,0,1,716,6
8/25/2022,Troy Trojans,"McNeese Mobile, AL",Away,Win,3,1,NA,1,3,2,11,5,5,0,1,0,0,0,90:00:00,1,3,0,0,0,0,0,6,1,1,1,1,0,7,4,8,0,1,0,0,0,90:00:00,3,2,0,0,0,0,0,1,0,0,0,716,402
8/28/2022,Troy Trojans,"North Ala. Mobile, AL",Away,Draw,0,0,NA,1,0,0,12,4,12,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,6,0,0,0,0,0,5,2,7,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,1,0,0,0,716,487
9/1/2022,Troy Trojans,Mercer,Home,Win,1,0,NA,1,1,1,13,6,7,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,4,0,0,1,0,0,10,2,5,0,1,0,0,0,90:00:00,1,5,0,0,0,0,0,5,0,0,0,716,406
9/11/2022,Troy Trojans,Jacksonville St.,Away,Loss,2,3,NA,1,2,1,18,8,7,0,2,0,0,0,90:00:00,3,2,0,0,0,0,0,6,1,1,0,3,2,11,5,4,0,2,0,0,0,90:00:00,2,6,0,0,0,0,0,6,0,0,1,716,315
9/18/2022,Troy Trojans,Ga. Southern,Home,Draw,0,0,NA,1,0,0,12,4,6,0,1,0,0,0,90:00:00,0,4,1,0,0,0,0,5,0,0,0,0,0,7,4,7,0,2,0,0,0,90:00:00,0,4,1,0,0,0,0,1,0,0,0,716,253
9/22/2022,Troy Trojans,South Alabama,Away,Loss,0,5,NA,1,0,0,2,1,8,0,1,0,0,0,90:00:00,5,1,0,0,0,0,0,0,0,0,0,5,5,12,6,2,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,3,1,1,1,716,646
9/25/2022,Troy Trojans,Arkansas St.,Home,Loss,1,2,NA,1,1,1,13,6,9,0,0,0,0,0,90:00:00,2,3,0,0,0,0,0,5,0,0,0,2,3,10,5,9,0,2,0,0,0,90:00:00,1,5,0,0,0,0,0,2,0,0,1,716,30
